IDFR;DT_REF;IN_EVS;EST_CVL;CLS_GNR;RGAO_GEO;SGM_CLI;VL_SLR_MSL;QT_PRD_COM_BB;TMP_RLC_COM_BB;CTGR_MC_EPGR;RAMO_MC_EPGR;NM_CTRA;VL_CST_SVR;FXA_IDD;QT_RCLM_CLI;PRI_ATDT_CLI
3783;2023-11-01;1.0;SOLTEIRO;M;NORDESTE;4.0;1640.0;11.0;0.0;VAREJO;SERVICOS;NEGOCIAL;45.12;20-29;0.0;0.0
2127;2023-11-01;0.0;SOLTEIRO;M;SUDESTE;1.0;2820.0;13.0;29.0;ATACADO;SERVICOS;NEGOCIAL;281.86;60-69;0.0;0.0
7452;2023-11-01;0.0;SOLTEIRO;M;SUDESTE;3.0;2340.0;5.0;0.0;ATACADO;INDUSTRIA;NEGOCIAL;146.29;40-49;;0.0
5846;2023-12-01;0.0;CASADO;M;SUL;4.0;700.0;6.0;14.0;ATACADO;INDUSTRIA;NEGOCIAL;149.13;50-59;;0.0
4936;2023-12-01;1.0;SEPARADO;F;SUDESTE;3.0;2280.0;3.0;0.0;ATACADO;SERVICOS;NEGOCIAL;20.02;40-49;;0.0
8520;2023-10-01;0.0;CASADO;M;NORDESTE;4.0;1340.0;7.0;0.0;ATACADO;COMERCIO;NEGOCIAL;13.06;30-39;;0.0
9257;2023-11-01;;;;;;;;;;;OUTROS;;;;
4005;2023-11-01;0.0;CASADO;M;SUL;4.0;1180.0;5.0;22.0;ATACADO;SERVICOS;EXCLUSIVO_B;29.24;50-59;;0.0
851;2023-10-01;1.0;CASADO;F;SUDESTE;3.0;990.0;4.0;0.0;ATACADO;SERVICOS;NEGOCIAL;8.33;40-49;;0.0
5919;2023-10-01;;;;;;;;;;;OUTROS;;;;
392;2023-11-01;0.0;SEPARADO;M;SUL;3.0;3410.0;3.0;5.0;ATACADO;SERVICOS;NEGOCIAL;23.78;50-59;;0.0
5775;2023-10-01;;;;;;;10.0;36.0;ATACADO;SERVICOS;NEGOCIAL;124.24;;;
8353;2023-11-01;1.0;SOLTEIRO;F;NORTE;2.0;1700.0;3.0;18.0;VAREJO;SERVICOS;NEGOCIAL;16.34;50-59;;0.0
3585;2023-11-01;0.0;SOLTEIRO;M;SUDESTE;3.0;2210.0;4.0;0.0;ATACADO;SERVICOS;NEGOCIAL;33.47;30-39;;0.0
5698;2023-12-01;0.0;SEPARADO;M;SUL;1.0;6390.0;16.0;46.0;VAREJO;SERVICOS;NEGOCIAL;208.46;60-69;4.0;0.0
8898;2023-10-01;0.0;SOLTEIRO;M;CENTRO-OESTE;3.0;2030.0;9.0;10.0;ATACADO;INDUSTRIA;NEGOCIAL;20.15;40-49;;0.0
8964;2023-11-01;0.0;CASADO;M;SUDESTE;3.0;3140.0;6.0;1.0;ATACADO;INDUSTRIA;NEGOCIAL;38.12;60-69;;0.0
8265;2023-10-01;0.0;SEPARADO;M;SUDESTE;2.0;1000.0;12.0;29.0;ATACADO;SERVICOS;PRIVATE;76.64;50-59;;0.0
8470;2023-11-01;;;;;;;42.0;31.0;ATACADO;SERVICOS;PRIVATE;152.98;;;
4106;2023-12-01;0.0;CASADO;F;SUDESTE;2.0;8660.0;12.0;20.0;ATACADO;SERVICOS;NEGOCIAL;197.77;40-49;6.0;1.0
7815;2023-11-01;1.0;CASADO;M;SUDESTE;2.0;6250.0;4.0;0.0;ATACADO;COMERCIO;NEGOCIAL;12.84;20-29;;0.0
2997;2023-11-01;0.0;CASADO;F;SUL;3.0;1600.0;8.0;14.0;ATACADO;SERVICOS;EXCLUSIVO_B;26.51;50-59;;0.0
620;2023-12-01;0.0;SOLTEIRO;F;SUL;2.0;500.0;25.0;15.0;ATACADO;SERVICOS;NEGOCIAL;120.61;60-69;;0.0
1410;2023-10-01;1.0;CASADO;M;SUDESTE;2.0;3110.0;4.0;16.0;ATACADO;SERVICOS;NEGOCIAL;8.34;40-49;;0.0
11408;2023-11-01;1.0;VIUVO;F;SUDESTE;2.0;4630.0;4.0;0.0;VAREJO;SERVICOS;NEGOCIAL;11.37;50-59;;0.0
6647;2023-12-01;0.0;SOLTEIRO;F;SUDESTE;1.0;4070.0;7.0;11.0;ATACADO;COMERCIO;NEGOCIAL;81.8;30-39;;0.0
11058;2023-12-01;0.0;SOLTEIRO;F;NORDESTE;3.0;2850.0;6.0;22.0;ATACADO;SERVICOS;NEGOCIAL;18.88;40-49;1.0;1.0
2324;2023-11-01;0.0;CASADO;F;SUDESTE;2.0;4540.0;34.0;13.0;ATACADO;SERVICOS;NEGOCIAL;284.61;50-59;0.0;0.0
2647;2023-10-01;0.0;SOLTEIRO;F;SUL;3.0;5770.0;7.0;1.0;ATACADO;INDUSTRIA;NEGOCIAL;24.33;20-29;;0.0
1068;2023-11-01;0.0;SOLTEIRO;M;NORDESTE;3.0;4240.0;6.0;16.0;ATACADO;INDUSTRIA;NEGOCIAL;39.38;40-49;;0.0
804;2023-11-01;;;;;;;13.0;13.0;VAREJO;SERVICOS;ESTILO_A;69.66;;;
2534;2023-10-01;0.0;SOLTEIRO;F;NORDESTE;4.0;1720.0;10.0;13.0;ATACADO;INDUSTRIA;NEGOCIAL;12.92;40-49;;0.0
7805;2023-10-01;1.0;CASADO;F;SUDESTE;3.0;2270.0;6.0;12.0;VAREJO;SERVICOS;NEGOCIAL;5.87;30-39;;0.0
2141;2023-10-01;0.0;CASADO;M;NORDESTE;1.0;8120.0;22.0;27.0;ATACADO;SERVICOS;NEGOCIAL;192.81;60-69;;0.0
5480;2023-11-01;0.0;SOLTEIRO;F;NORDESTE;4.0;590.0;7.0;10.0;VAREJO;SERVICOS;NEGOCIAL;13.0;30-39;;0.0
5997;2023-10-01;1.0;SOLTEIRO;M;SUDESTE;3.0;2770.0;8.0;5.0;VAREJO;SERVICOS;NEGOCIAL;8.38;20-29;;0.0
7227;2023-10-01;0.0;SOLTEIRO;F;SUDESTE;2.0;270.0;8.0;30.0;ATACADO;SERVICOS;EXCLUSIVO_B;42.9;60-69;1.0;0.0
2128;2023-11-01;0.0;SOLTEIRO;F;NORTE;3.0;2030.0;13.0;2.0;VAREJO;SERVICOS;ESTILO_B;45.11;20-29;;0.0
2962;2023-12-01;1.0;CASADO;M;SUDESTE;4.0;2640.0;4.0;14.0;ATACADO;SERVICOS;NEGOCIAL;11.35;40-49;;0.0
7884;2023-11-01;;;;;;;25.0;28.0;ATACADO;SERVICOS;NEGOCIAL;275.6;;;
5050;2023-12-01;0.0;SOLTEIRO;M;SUDESTE;3.0;2470.0;7.0;0.0;VAREJO;SERVICOS;NEGOCIAL;40.95;20-29;0.0;0.0
663;2023-12-01;;;;;;;;;;;OUTROS;;;;
537;2023-10-01;1.0;SOLTEIRO;M;NORDESTE;1.0;6070.0;17.0;13.0;ATACADO;SERVICOS;ESTILO_A;33.82;40-49;;0.0
1117;2023-12-01;0.0;SOLTEIRO;M;NORDESTE;2.0;6770.0;12.0;17.0;ATACADO;SERVICOS;INVESTIDOR;150.59;40-49;;0.0
2032;2023-12-01;0.0;CASADO;M;SUDESTE;3.0;4340.0;5.0;18.0;ATACADO;SERVICOS;NEGOCIAL;45.41;60-69;;0.0
4424;2023-12-01;1.0;SOLTEIRO;M;CENTRO-OESTE;3.0;2430.0;7.0;9.0;VAREJO;SERVICOS;NEGOCIAL;16.76;20-29;;0.0
2559;2023-10-01;0.0;SOLTEIRO;M;SUL;3.0;2680.0;13.0;7.0;ATACADO;INDUSTRIA;NEGOCIAL;38.45;20-29;;0.0
619;2023-11-01;0.0;SOLTEIRO;M;SUL;2.0;9290.0;14.0;10.0;ATACADO;COMERCIO;NEGOCIAL;143.99;20-29;;0.0
5042;2023-10-01;0.0;SOLTEIRO;M;SUL;2.0;3140.0;8.0;12.0;ATACADO;INDUSTRIA;NEGOCIAL;32.91;30-39;;0.0
3767;2023-12-01;;;;;;;;;;;OUTROS;;;;
1123;2023-10-01;1.0;SOLTEIRO;M;CENTRO-OESTE;2.0;4120.0;6.0;16.0;ATACADO;INDUSTRIA;EXCLUSIVO_B;32.22;40-49;;0.0
3472;2023-11-01;0.0;SOLTEIRO;F;SUDESTE;3.0;1990.0;10.0;9.0;ATACADO;COMERCIO;NEGOCIAL;92.04;30-39;;0.0
4335;2023-11-01;0.0;SOLTEIRO;M;NORDESTE;4.0;1760.0;5.0;15.0;ATACADO;INDUSTRIA;NEGOCIAL;15.08;40-49;;0.0
7596;2023-10-01;0.0;SOLTEIRO;M;SUDESTE;3.0;2140.0;3.0;3.0;ATACADO;COMERCIO;NEGOCIAL;10.03;20-29;;0.0
2668;2023-11-01;0.0;SOLTEIRO;M;CENTRO-OESTE;3.0;660.0;6.0;5.0;VAREJO;SERVICOS;NEGOCIAL;15.12;40-49;1.0;1.0
11165;2023-12-01;0.0;SOLTEIRO;M;SUDESTE;2.0;6030.0;4.0;2.0;ATACADO;SERVICOS;NEGOCIAL;118.95;20-29;;0.0
5748;2023-12-01;1.0;SOLTEIRO;M;SUDESTE;3.0;3680.0;4.0;0.0;ATACADO;SERVICOS;NEGOCIAL;11.42;20-29;;0.0
1738;2023-12-01;0.0;SOLTEIRO;M;SUDESTE;2.0;4870.0;7.0;16.0;VAREJO;SERVICOS;NEGOCIAL;25.65;30-39;;0.0
10190;2023-11-01;;;;;;;;;;;OUTROS;;;;
5132;2023-10-01;0.0;CASADO;F;SUDESTE;4.0;2000.0;3.0;20.0;VAREJO;SERVICOS;NEGOCIAL;25.05;40-49;;0.0
10132;2023-10-01;1.0;SOLTEIRO;F;NORDESTE;4.0;1300.0;4.0;0.0;VAREJO;INDUSTRIA;NEGOCIAL;105.15;20-29;;0.0
4602;2023-10-01;0.0;CASADO;M;SUDESTE;3.0;3590.0;3.0;1.0;ATACADO;SERVICOS;EXCLUSIVO_A;20.79;30-39;;0.0
7593;2023-11-01;1.0;SOLTEIRO;F;SUL;2.0;4570.0;4.0;12.0;ATACADO;INDUSTRIA;NEGOCIAL;11.13;30-39;;0.0
5426;2023-12-01;0.0;SOLTEIRO;M;CENTRO-OESTE;4.0;1660.0;4.0;0.0;ATACADO;SERVICOS;NEGOCIAL;116.23;20-29;;0.0
6599;2023-11-01;0.0;SOLTEIRO;M;SUL;4.0;2950.0;6.0;1.0;ATACADO;INDUSTRIA;NEGOCIAL;51.73;20-29;6.0;1.0
2756;2023-11-01;0.0;CASADO;F;NORTE;3.0;790.0;9.0;18.0;ATACADO;SERVICOS;NEGOCIAL;73.63;70-79;;0.0
7618;2023-11-01;;;;;;;;;;;OUTROS;;;;
10235;2023-12-01;;;;;;;9.0;2.0;ATACADO;SERVICOS;ESTILO_A;71.41;;;
6940;2023-10-01;0.0;SOLTEIRO;F;NORDESTE;3.0;1950.0;14.0;2.0;ATACADO;COMERCIO;AGRO;32.7;20-29;;0.0
1685;2023-10-01;0.0;SOLTEIRO;F;SUDESTE;3.0;3270.0;9.0;15.0;VAREJO;SERVICOS;ESTILO_A;13.33;30-39;0.0;0.0
92;2023-10-01;1.0;SOLTEIRO;F;SUDESTE;3.0;2270.0;7.0;4.0;VAREJO;SERVICOS;NEGOCIAL;8.22;30-39;;0.0
8066;2023-11-01;0.0;CASADO;F;SUL;4.0;2210.0;6.0;12.0;VAREJO;SERVICOS;NEGOCIAL;45.74;50-59;;0.0
4032;2023-10-01;0.0;SOLTEIRO;M;SUDESTE;4.0;1310.0;6.0;1.0;ATACADO;INDUSTRIA;NEGOCIAL;29.15;60-69;;0.0
9651;2023-12-01;1.0;SOLTEIRO;M;SUL;3.0;4280.0;3.0;16.0;ATACADO;COMERCIO;EXCLUSIVO_B;12.19;30-39;;0.0
10713;2023-12-01;;;;;;;20.0;43.0;ATACADO;SERVICOS;EXCLUSIVO_A;257.84;;;
978;2023-12-01;;;;;;;15.0;40.0;ATACADO;INDUSTRIA;NEGOCIAL;224.61;;;
3551;2023-11-01;;;;;;;15.0;23.0;ATACADO;SERVICOS;NEGOCIAL;271.08;;;
4719;2023-12-01;;;;;;;12.0;57.0;ATACADO;SERVICOS;NEGOCIAL;215.18;;;
10553;2023-12-01;;;;;;;;;;;OUTROS;;;;
10973;2023-10-01;0.0;SOLTEIRO;F;NORDESTE;4.0;1070.0;4.0;7.0;VAREJO;SERVICOS;NEGOCIAL;10.66;30-39;;0.0
5076;2023-11-01;1.0;SOLTEIRO;M;SUL;3.0;3480.0;4.0;0.0;VAREJO;SERVICOS;NEGOCIAL;11.35;30-39;;0.0
3204;2023-10-01;0.0;SOLTEIRO;F;NORDESTE;3.0;1220.0;9.0;10.0;VAREJO;SERVICOS;EXCLUSIVO_A;14.77;40-49;;0.0
7201;2023-11-01;0.0;SOLTEIRO;M;NORTE;3.0;2940.0;9.0;4.0;ATACADO;INDUSTRIA;PERSONALIZADO;25.33;30-39;;0.0
10264;2023-12-01;0.0;SEPARADO;M;SUDESTE;4.0;5200.0;4.0;18.0;ATACADO;SERVICOS;NEGOCIAL;17.36;40-49;;0.0
4007;2023-10-01;1.0;SOLTEIRO;M;SUDESTE;3.0;2180.0;8.0;9.0;ATACADO;INDUSTRIA;PERSONALIZADO;11.89;30-39;;0.0
728;2023-12-01;1.0;SOLTEIRO;M;SUDESTE;3.0;3650.0;4.0;0.0;ATACADO;COMERCIO;NEGOCIAL;11.35;20-29;;0.0
2654;2023-12-01;0.0;SOLTEIRO;F;SUL;3.0;3310.0;12.0;12.0;ATACADO;COMERCIO;NEGOCIAL;88.5;40-49;;0.0
9804;2023-12-01;0.0;SOLTEIRO;M;NORDESTE;4.0;1690.0;5.0;0.0;VAREJO;SERVICOS;NEGOCIAL;61.77;20-29;;0.0
10993;2023-10-01;0.0;SOLTEIRO;M;CENTRO-OESTE;3.0;3440.0;7.0;1.0;ATACADO;SERVICOS;NEGOCIAL;37.66;20-29;;0.0
332;2023-12-01;;;;;;;;;;;OUTROS;;;;
676;2023-11-01;0.0;SOLTEIRO;M;CENTRO-OESTE;4.0;1390.0;4.0;0.0;VAREJO;SERVICOS;NEGOCIAL;77.28;10-19;;0.0
8626;2023-11-01;1.0;SOLTEIRO;M;SUL;2.0;5720.0;4.0;11.0;ATACADO;COMERCIO;NEGOCIAL;11.37;30-39;;0.0
8828;2023-11-01;0.0;SOLTEIRO;M;SUDESTE;2.0;9740.0;10.0;18.0;ATACADO;INDUSTRIA;NEGOCIAL;86.49;30-39;;0.0
6196;2023-11-01;;;;;;;11.0;13.0;ATACADO;SERVICOS;NEGOCIAL;234.84;;;
8433;2023-10-01;0.0;CASADO;F;NORDESTE;1.0;3230.0;20.0;30.0;ATACADO;SERVICOS;NEGOCIAL;124.95;50-59;;0.0
5932;2023-10-01;0.0;CASADO;M;SUDESTE;1.0;790.0;17.0;35.0;ATACADO;SERVICOS;INVESTIDOR;141.8;80-89;;0.0
758;2023-11-01;1.0;CASADO;F;SUDESTE;4.0;1470.0;4.0;0.0;VAREJO;SERVICOS;NEGOCIAL;11.35;40-49;;0.0
10261;2023-12-01;0.0;SOLTEIRO;M;NORTE;2.0;7100.0;11.0;21.0;ATACADO;INDUSTRIA;EXCLUSIVO_B;178.38;40-49;;0.0
214;2023-12-01;0.0;CASADO;F;NORDESTE;2.0;990.0;14.0;34.0;ATACADO;SERVICOS;PRIVATE;250.87;70-79;0.0;0.0
8091;2023-12-01;;;;;;;6.0;29.0;ATACADO;SERVICOS;NEGOCIAL;129.09;;;
10161;2023-11-01;0.0;SOLTEIRO;F;SUL;4.0;1160.0;12.0;16.0;ATACADO;SERVICOS;NEGOCIAL;89.88;50-59;;0.0
1230;2023-10-01;0.0;SOLTEIRO;F;SUDESTE;2.0;7100.0;8.0;17.0;ATACADO;SERVICOS;AGRO;165.67;40-49;;0.0
7508;2023-10-01;;;;;;;14.0;18.0;ATACADO;INDUSTRIA;NEGOCIAL;125.23;;;
4089;2023-11-01;0.0;SOLTEIRO;F;NORDESTE;4.0;2270.0;8.0;3.0;VAREJO;SERVICOS;NEGOCIAL;65.61;20-29;;0.0
9345;2023-11-01;0.0;SEPARADO;F;NORDESTE;1.0;2250.0;10.0;25.0;ATACADO;SERVICOS;NEGOCIAL;242.05;50-59;;0.0
116;2023-11-01;0.0;SOLTEIRO;M;NORDESTE;3.0;4230.0;8.0;13.0;ATACADO;INDUSTRIA;NEGOCIAL;18.41;50-59;;0.0
10845;2023-11-01;0.0;SOLTEIRO;F;NORDESTE;2.0;4400.0;9.0;4.0;ATACADO;SERVICOS;ESTILO_A;127.09;30-39;;0.0
10552;2023-10-01;1.0;SOLTEIRO;F;SUL;4.0;930.0;3.0;0.0;VAREJO;SERVICOS;NEGOCIAL;5.61;10-19;0.0;0.0
4356;2023-12-01;;;;;;;3.0;0.0;ATACADO;SERVICOS;NEGOCIAL;11.13;;;
10720;2023-10-01;0.0;CASADO;F;SUDESTE;2.0;3840.0;26.0;36.0;ATACADO;SERVICOS;NEGOCIAL;193.79;50-59;;0.0
8638;2023-10-01;1.0;SOLTEIRO;M;SUL;3.0;2920.0;4.0;8.0;VAREJO;SERVICOS;NEGOCIAL;5.71;20-29;;0.0
3179;2023-11-01;0.0;CASADO;M;SUL;1.0;3240.0;10.0;1.0;VAREJO;SERVICOS;NEGOCIAL;273.25;50-59;;0.0
4821;2023-11-01;1.0;CASADO;M;NORDESTE;1.0;9840.0;20.0;20.0;ATACADO;INDUSTRIA;PRIVATE;29.29;50-59;;0.0
456;2023-10-01;0.0;CASADO;M;NORTE;2.0;3770.0;7.0;13.0;ATACADO;INDUSTRIA;NEGOCIAL;8.06;30-39;;0.0
3142;2023-10-01;;;;;;;19.0;33.0;VAREJO;SERVICOS;PRIVATE;265.68;;;
8363;2023-10-01;0.0;CASADO;M;SUDESTE;1.0;8660.0;15.0;32.0;ATACADO;SERVICOS;EXCLUSIVO_A;112.85;70-79;;0.0
6816;2023-10-01;0.0;SOLTEIRO;M;CENTRO-OESTE;3.0;1620.0;10.0;2.0;VAREJO;SERVICOS;NEGOCIAL;56.13;30-39;;0.0
7610;2023-10-01;1.0;CASADO;F;SUDESTE;2.0;4420.0;7.0;22.0;ATACADO;INDUSTRIA;ESTILO_A;9.2;40-49;;0.0
5722;2023-10-01;1.0;SOLTEIRO;F;SUL;3.0;2150.0;6.0;18.0;VAREJO;SERVICOS;NEGOCIAL;5.92;30-39;;0.0
2006;2023-11-01;1.0;CASADO;F;NORDESTE;3.0;3080.0;7.0;20.0;VAREJO;SERVICOS;NEGOCIAL;11.98;40-49;;0.0
5546;2023-10-01;0.0;SOLTEIRO;F;SUDESTE;4.0;940.0;3.0;2.0;VAREJO;SERVICOS;NEGOCIAL;3.05;20-29;;0.0
8201;2023-10-01;0.0;SOLTEIRO;M;NORDESTE;2.0;1780.0;4.0;16.0;VAREJO;SERVICOS;EXCLUSIVO_B;10.91;40-49;;0.0
4771;2023-10-01;0.0;SOLTEIRO;M;SUDESTE;3.0;2890.0;5.0;0.0;ATACADO;SERVICOS;ESTILO_B;14.47;20-29;;0.0
9558;2023-10-01;1.0;SOLTEIRO;F;SUDESTE;4.0;370.0;1.0;0.0;ATACADO;INDUSTRIA;NEGOCIAL;0.05;10-19;;0.0
5212;2023-12-01;1.0;CASADO;M;SUL;3.0;3150.0;8.0;13.0;ATACADO;SERVICOS;NEGOCIAL;17.51;40-49;0.0;0.0
8492;2023-12-01;1.0;SOLTEIRO;M;SUDESTE;2.0;6140.0;5.0;14.0;ATACADO;INDUSTRIA;NEGOCIAL;17.62;40-49;;0.0
8397;2023-12-01;0.0;CASADO;M;SUL;3.0;5990.0;15.0;11.0;ATACADO;INDUSTRIA;PERSONALIZADO;197.36;40-49;;0.0
1278;2023-12-01;;;;;;;34.0;50.0;ATACADO;SERVICOS;NEGOCIAL;257.52;;;
2730;2023-10-01;1.0;SOLTEIRO;F;NORDESTE;3.0;1330.0;8.0;20.0;ATACADO;INDUSTRIA;EXCLUSIVO_B;20.44;50-59;;0.0
6406;2023-10-01;0.0;SOLTEIRO;M;SUL;3.0;2310.0;5.0;3.0;VAREJO;INDUSTRIA;NEGOCIAL;7.14;20-29;;0.0
2134;2023-12-01;0.0;SOLTEIRO;F;NORDESTE;3.0;5300.0;10.0;9.0;VAREJO;SERVICOS;NEGOCIAL;127.86;30-39;;0.0
768;2023-11-01;;;;;;;;;;;OUTROS;;;;
2522;2023-10-01;;;;;;;28.0;13.0;ATACADO;SERVICOS;INVESTIDOR;118.74;;;
4212;2023-10-01;0.0;SOLTEIRO;M;SUL;2.0;1870.0;21.0;15.0;ATACADO;INDUSTRIA;ESTILO_A;45.61;30-39;;0.0
6074;2023-10-01;1.0;SOLTEIRO;M;SUDESTE;2.0;5100.0;4.0;7.0;ATACADO;COMERCIO;EXCLUSIVO_B;19.29;30-39;;0.0
6598;2023-10-01;0.0;SOLTEIRO;F;SUDESTE;4.0;1610.0;5.0;15.0;VAREJO;SERVICOS;NEGOCIAL;7.44;30-39;;0.0
4264;2023-12-01;0.0;SOLTEIRO;M;NORDESTE;3.0;4050.0;8.0;16.0;VAREJO;SERVICOS;NEGOCIAL;27.1;40-49;1.0;0.0
855;2023-11-01;0.0;SOLTEIRO;F;SUL;4.0;530.0;4.0;0.0;VAREJO;SERVICOS;NEGOCIAL;129.4;40-49;;0.0
8736;2023-10-01;0.0;SOLTEIRO;M;NORDESTE;3.0;1770.0;8.0;10.0;VAREJO;SERVICOS;NEGOCIAL;21.48;40-49;;0.0
11086;2023-11-01;1.0;SOLTEIRO;F;SUL;2.0;2550.0;8.0;4.0;VAREJO;SERVICOS;NEGOCIAL;171.21;40-49;0.0;0.0
6895;2023-12-01;0.0;SOLTEIRO;M;NORDESTE;3.0;2540.0;4.0;7.0;VAREJO;SERVICOS;NEGOCIAL;50.89;20-29;;0.0
9800;2023-11-01;0.0;SOLTEIRO;M;SUL;2.0;9380.0;9.0;6.0;ATACADO;INDUSTRIA;ESTILO_A;75.31;20-29;;0.0
8245;2023-10-01;1.0;SOLTEIRO;M;CENTRO-OESTE;4.0;1020.0;5.0;0.0;ATACADO;INDUSTRIA;NEGOCIAL;5.99;30-39;0.0;0.0
3197;2023-12-01;1.0;SOLTEIRO;M;NORDESTE;4.0;3480.0;3.0;1.0;VAREJO;SERVICOS;EXCLUSIVO_A;22.98;20-29;;0.0
1264;2023-11-01;0.0;SOLTEIRO;F;CENTRO-OESTE;4.0;1920.0;10.0;4.0;ATACADO;SERVICOS;ESTILO_B;22.3;40-49;;0.0
7569;2023-11-01;0.0;CASADO;F;SUDESTE;3.0;1620.0;11.0;14.0;ATACADO;SERVICOS;EXCLUSIVO_B;121.48;40-49;0.0;0.0
11242;2023-12-01;0.0;SOLTEIRO;M;NORDESTE;2.0;6860.0;13.0;20.0;ATACADO;INDUSTRIA;PRIVATE;186.53;40-49;;0.0
89;2023-12-01;;;;;;;13.0;25.0;ATACADO;INDUSTRIA;NEGOCIAL;201.2;;;
4631;2023-11-01;0.0;SEPARADO;F;SUL;3.0;1460.0;8.0;19.0;VAREJO;SERVICOS;ESTILO_B;63.07;50-59;9.0;1.0
2081;2023-12-01;;;;;;;;;;;OUTROS;;;;
11187;2023-10-01;;;;;;;;;;;OUTROS;;;;
5800;2023-12-01;1.0;CASADO;M;SUDESTE;1.0;1200.0;6.0;13.0;VAREJO;SERVICOS;NEGOCIAL;16.58;40-49;;0.0
5762;2023-11-01;0.0;SOLTEIRO;F;SUDESTE;4.0;2170.0;6.0;0.0;ATACADO;INDUSTRIA;NEGOCIAL;95.57;20-29;;0.0
9598;2023-10-01;;;;;;;34.0;46.0;ATACADO;SERVICOS;NEGOCIAL;257.06;;;
82;2023-12-01;0.0;SOLTEIRO;F;SUDESTE;2.0;1910.0;8.0;4.0;VAREJO;SERVICOS;NEGOCIAL;28.43;60-69;;0.0
1577;2023-11-01;;;;;;;4.0;23.0;ATACADO;SERVICOS;NEGOCIAL;16.64;;;
4921;2023-11-01;;;;;;;27.0;13.0;VAREJO;SERVICOS;PRIVATE;167.55;;;
10857;2023-11-01;0.0;SOLTEIRO;F;SUL;3.0;4550.0;12.0;15.0;ATACADO;SERVICOS;NEGOCIAL;121.37;30-39;;0.0
10376;2023-12-01;1.0;SOLTEIRO;M;SUL;3.0;2060.0;6.0;5.0;ATACADO;SERVICOS;NEGOCIAL;21.88;20-29;;0.0
4706;2023-12-01;;;;;;;8.0;13.0;ATACADO;COMERCIO;NEGOCIAL;34.35;;;
3044;2023-10-01;1.0;SOLTEIRO;M;SUDESTE;2.0;3200.0;4.0;8.0;ATACADO;INDUSTRIA;NEGOCIAL;47.31;30-39;11.0;1.0
6744;2023-12-01;0.0;CASADO;M;SUDESTE;4.0;1880.0;10.0;20.0;ATACADO;SERVICOS;EXCLUSIVO_B;56.23;50-59;;0.0
10339;2023-11-01;;;;;;;6.0;12.0;ATACADO;INDUSTRIA;NEGOCIAL;26.13;;;
697;2023-11-01;0.0;SOLTEIRO;F;SUDESTE;2.0;5010.0;3.0;4.0;ATACADO;SERVICOS;NEGOCIAL;36.96;40-49;;0.0
8833;2023-12-01;0.0;SOLTEIRO;F;SUL;4.0;2450.0;6.0;9.0;ATACADO;INDUSTRIA;ESTILO_A;26.69;30-39;;0.0
3965;2023-10-01;0.0;SOLTEIRO;M;NORDESTE;4.0;1380.0;3.0;3.0;VAREJO;SERVICOS;EXCLUSIVO_B;7.85;50-59;;0.0
10935;2023-12-01;;;;;;;10.0;17.0;VAREJO;SERVICOS;NEGOCIAL;232.89;;;
3085;2023-11-01;0.0;SOLTEIRO;F;SUDESTE;3.0;2250.0;6.0;12.0;ATACADO;INDUSTRIA;NEGOCIAL;37.92;40-49;;0.0
9426;2023-12-01;0.0;SOLTEIRO;M;CENTRO-OESTE;2.0;550.0;20.0;8.0;VAREJO;SERVICOS;NEGOCIAL;178.78;40-49;0.0;0.0
2393;2023-10-01;0.0;SOLTEIRO;F;SUL;3.0;7210.0;6.0;13.0;VAREJO;SERVICOS;ESTILO_B;42.18;30-39;;0.0
5981;2023-10-01;0.0;SOLTEIRO;M;SUL;2.0;3770.0;7.0;14.0;ATACADO;COMERCIO;NEGOCIAL;59.16;20-29;;0.0
3751;2023-11-01;0.0;SOLTEIRO;M;SUDESTE;3.0;4570.0;7.0;4.0;VAREJO;INDUSTRIA;NEGOCIAL;38.1;20-29;;0.0
5026;2023-11-01;0.0;SOLTEIRO;M;NORTE;3.0;3930.0;8.0;13.0;ATACADO;COMERCIO;NEGOCIAL;28.92;30-39;;0.0
6573;2023-12-01;0.0;SOLTEIRO;F;SUDESTE;3.0;6620.0;7.0;24.0;VAREJO;SERVICOS;NEGOCIAL;119.9;40-49;;0.0
8324;2023-12-01;0.0;SOLTEIRO;F;SUDESTE;3.0;1790.0;3.0;0.0;VAREJO;SERVICOS;NEGOCIAL;278.51;20-29;;0.0
1279;2023-12-01;1.0;SOLTEIRO;F;SUDESTE;3.0;3900.0;5.0;11.0;ATACADO;SERVICOS;NEGOCIAL;12.26;50-59;;0.0
5622;2023-12-01;0.0;SOLTEIRO;M;SUL;2.0;7740.0;21.0;10.0;VAREJO;SERVICOS;NEGOCIAL;286.02;40-49;;0.0
8182;2023-12-01;;;;;;;;;;;OUTROS;;;;
1275;2023-11-01;1.0;SOLTEIRO;M;SUL;3.0;3380.0;3.0;3.0;ATACADO;COMERCIO;NEGOCIAL;11.13;20-29;;0.0
2318;2023-12-01;0.0;SOLTEIRO;F;SUL;4.0;2200.0;4.0;0.0;ATACADO;INDUSTRIA;NEGOCIAL;12.76;20-29;;0.0
4128;2023-10-01;1.0;CASADO;M;SUDESTE;2.0;6200.0;6.0;20.0;ATACADO;INDUSTRIA;NEGOCIAL;5.67;40-49;;0.0
3294;2023-10-01;0.0;CASADO;F;SUDESTE;3.0;3030.0;6.0;0.0;VAREJO;SERVICOS;INVESTIDOR;123.14;30-39;;0.0
